470	280
471	280
472	280
474	281
475	282
478	284
481	287
483	288
486	290
487	291
489	291
490	292
491	292
493	294
495	294
496	295
497	295
500	297
503	300
504	300
505	301
507	301
508	303
509	303
511	305
512	305
514	308
515	308
518	311
519	311
520	312
522	312
524	314
525	314
526	315
529	316
530	316
532	318
534	318
535	319
536	319
539	322
540	322
541	323
546	325
547	326
549	326
550	327
551	327
553	329
555	329
556	330
557	330
560	331
561	331
563	333
564	333
565	335
567	335
568	336
569	336
571	338
574	339
576	339
577	341
579	341
580	342
581	342
583	344
585	344
586	345
587	345
590	350
591	350
592	351
594	351
595	353
596	353
598	355
599	355
602	358
605	360
606	360
607	362
609	362
610	363
612	363
613	365
614	365
616	367
618	367
619	368
620	368
622	370
624	370
625	371
627	371
628	374
630	374
631	375
633	375
634	377
635	377
637	379
638	379
641	382
643	383
645	383
646	384
647	384
650	385
651	385
652	388
653	388
656	389
657	389
660	392
662	394
663	394
664	400
665	400
667	401
668	401
670	403
672	403
673	404
674	404
677	405
678	405
679	408
680	408
683	409
684	409
685	410
687	410
689	412
690	412
692	413
693	413
696	416
697	417
698	417
700	422
701	422
704	423
705	423
706	426
707	426
710	427
711	427
712	428
714	428
716	429
719	432
720	432
723	434
724	436
726	436
727	437
729	437
730	440
732	440
733	441
735	441
736	444
738	444
739	445
741	445
742	446
743	446
746	447
747	447
748	450
749	450
752	452
754	454
756	454
758	456
759	456
760	457
762	457
763	458
766	460
768	460
769	461
770	461
773	463
774	463
775	466
776	466
779	467
780	467
783	468
784	470
785	470
788	471
789	471
790	472
792	472
794	474
795	474
797	475
798	475
800	478
801	478
802	481
803	481
805	483
806	483
808	486
809	486
811	487
814	489
816	490
818	491
819	493
822	495
823	496
825	497
826	497
827	497
830	500
831	503
832	503
833	503
836	504
838	505
839	507
842	507
843	508
845	509
846	509
847	509
849	511
852	512
853	512
854	512
855	514
856	514
858	514
859	515
861	518
863	519
865	520
868	522
869	524
870	524
871	524
874	525
875	526
878	529
881	532
884	534
885	535
887	536
888	536
889	536
892	539
893	539
894	539
896	540
897	541
899	546
901	547
904	549
905	550
908	551
909	551
910	551
914	555
916	556
918	557
919	560
924	563
925	564
927	564
928	564
932	567
934	568
936	569
937	571
940	574
941	576
943	576
944	576
945	577
948	579
950	580
952	581
953	583
956	585
957	586
959	587
960	587
961	587
963	590
964	590
965	590
968	591
970	592
971	594
974	594
975	595
977	596
979	596
981	598
984	599
985	599
986	599
987	602
990	605
991	605
992	605
994	606
996	607
999	609
1002	610
1005	612
1007	613
1009	614
1010	614
1011	614
1013	616
1016	618
1018	619
1020	620
1021	622
1026	625
1027	627
1029	627
1030	627
1031	628
1032	628
1034	628
1035	630
1038	631
1039	633
1041	633
1042	633
1043	634
1046	635
1047	635
1049	637
1052	638
1053	638
1054	638
1055	641
1057	643
1062	646
1064	647
1065	650
1067	651
1069	652
1070	652
1072	652
1073	653
1076	656
1077	657
1079	657
1080	657
1082	660
1084	662
1085	662
1086	662
1088	663
1089	664
1090	664
1092	664
1093	665
1095	667
1098	668
1099	668
1100	668
1101	670
1104	672
1106	673
1108	674
1109	677
1114	679
1116	680
1117	683
1119	684
1121	685
1124	687
1125	689
1126	689
1127	689
1130	690
1132	692
1135	693
1136	693
1138	696
1139	697
1141	698
1142	698
1143	698
1145	700
1146	700
1148	700
1149	701
1152	704
1153	705
1155	705
1156	705
1158	706
1160	707
1161	710
1163	711
1165	712
1168	714
1170	716
1172	719
1173	719
1176	720
1178	723
1179	724
1180	724
1182	724
1183	726
1186	727
1187	729
1189	729
1190	729
1191	730
1192	730
1194	730
1195	732
1200	735
1201	736
1205	739
1210	742
1212	743
1213	746
1215	747
1217	748
1218	748
1220	748
1221	749
1224	752
1225	754
1229	758
1230	758
1231	758
1234	759
1235	760
1238	762
1240	763
1241	766
1244	768
1245	769
1247	770
1248	770
1249	770
1252	773
1253	774
1255	774
1256	774
1258	775
1260	776
1261	779
1263	780
1266	783
1268	784
1270	785
1271	788
1273	789
1275	790
1278	792
1279	794
1280	794
1281	794
1284	795
1286	797
1289	798
1290	798
1291	800
1293	800
1296	801
1297	802
1299	803
1300	803
1301	803
1303	805
1307	806
1308	806
1309	808
1310	808
1312	808
1313	809
1316	811
1317	811
1319	814
1320	814
1322	816
1323	816
1326	818
1327	819
1328	819
1330	822
1331	822
1333	823
1334	823
1336	825
1338	825
1339	826
1340	826
1343	827
1344	827
1345	830
1347	830
1348	831
1350	831
1351	832
1352	832
1355	833
1356	833
1357	836
1358	836
1361	838
1362	838
1363	839
1365	839
1366	842
1368	842
1369	843
1370	843
1372	845
1374	845
1376	846
1379	847
1380	847
1382	849
1383	849
1384	852
1385	852
1388	853
1389	853
1392	854
1393	855
1395	855
1397	856
1399	858
1402	859
1404	859
1405	861
1407	861
1408	863
1409	863
1411	865
1412	865
1414	868
1415	868
1417	869
1419	869
1420	870
1421	870
1424	871
1425	871
1426	874
1427	874
1430	875
1431	875
1433	878
1434	878
1435	881
1438	884
1439	884
1441	885
1442	885
1444	887
1446	887
1447	888
1448	888
1451	889
1452	889
1453	892
1454	892
1457	893
1458	893
1459	894
1461	894
1463	896
1464	896
1466	897
1467	897
1468	899
1469	899
1471	901
1474	904
1475	904
1478	905
1479	905
1480	908
1481	908
1484	909
1485	909
1486	910
1488	910
1490	914
1491	914
1494	916
1495	918
1497	918
1498	919
1500	919
1501	924
1503	924
1504	925
1506	925
1508	927
1509	927
1510	928
1512	928
1514	932
1515	932
1518	934
1519	936
1521	936
1522	937
1523	937
1526	940
1527	940
1528	941
1530	941
1532	943
1533	943
1534	944
1536	944
1538	945
1539	945
1541	948
1542	948
1544	950
1545	950
1548	952
1549	953
1550	953
1552	956
1553	956
1555	957
1556	957
1558	959
1560	959
1561	960
1562	960
1565	961
1566	961
1567	963
1569	963
1570	964
1571	964
1574	965
1575	965
1576	968
1577	968
1580	970
1581	970
1582	971
1584	971
1585	974
1587	974
1588	975
1589	975
1591	977
1593	977
1595	979
1598	981
1599	981
1600	984
1601	984
1604	985
1605	985
1608	986
1609	987
1611	987
1613	990
1616	991
1617	991
1618	992
1620	992
1622	994
1623	994
1624	996
1625	996
1627	999
1628	999
1631	1002
1632	1002
1635	1005
1636	1007
1637	1007
1639	1009
1641	1009
1642	1010
1643	1010
1646	1011
1649	1013
1650	1013
1652	1016
1653	1016
1655	1018
1656	1018
1657	1020
1659	1020
1660	1021
1661	1021
1664	1026
1665	1026
1666	1027
1668	1027
1670	1029
1671	1029
1672	1030
1674	1030
1675	1031
1677	1031
1678	1032
1679	1032
1681	1034
1683	1034
1684	1035
1685	1035
1688	1038
1689	1038
1690	1039
1692	1039
1695	1041
1696	1042
1698	1042
1699	1043
1700	1043
1703	1046
1706	1047
1709	1049
1710	1049
1711	1052
1712	1052
1715	1053
1716	1053
1719	1054
1720	1055
1722	1055
1724	1057
1725	1057
1727	1062
1728	1062
1729	1064
1731	1064
1732	1065
1734	1065
1735	1067
1736	1067
1738	1069
1740	1069
1741	1070
1742	1070
1744	1072
1746	1072
1747	1073
1749	1073
1750	1076
1752	1076
1753	1077
1755	1077
1757	1079
1758	1079
1759	1080
1761	1080
1762	1082
1763	1082
1766	1084
1769	1085
1770	1085
1771	1086
1773	1086
1775	1088
1776	1088
1777	1089
1779	1089
1780	1090
1781	1090
1783	1092
1786	1093
1788	1093
1790	1095
1791	1095
1792	1098
1793	1098
1796	1099
1797	1099
1798	1100
1800	1100
1802	1101
1803	1101
1805	1104
1806	1104
1808	1106
1809	1106
1810	1108
1812	1108
1813	1109
1815	1109
1818	1114
1819	1116
1821	1116
1822	1117
1824	1117
1825	1119
1826	1119
1828	1121
1829	1121
1831	1124
1832	1124
1834	1125
1836	1125
1837	1126
1838	1126
1841	1127
1842	1127
1843	1130
1844	1130
1846	1132
1848	1132
1850	1135
1851	1135
1852	1136
1854	1136
1855	1138
1856	1138
1858	1139
1859	1139
1861	1141
1863	1141
1864	1142
1865	1142
1868	1143
1869	1143
1870	1145
1872	1145
1873	1146
1874	1146
1876	1148
1879	1149
1881	1149
1882	1152
1884	1152
1885	1153
1887	1153
1889	1155
1890	1155
1891	1156
1893	1156
1895	1158
1896	1158
1897	1160
1899	1160
1900	1161
1902	1161
1903	1163
1904	1163
1906	1165
1909	1168
1910	1168
1912	1170
1914	1170
1915	1172
1916	1172
1919	1173
1920	1173
1921	1176
1922	1176
1925	1178
1926	1178
1927	1179
1929	1179
1930	1180
1931	1180
1933	1182
1935	1182
1936	1183
1937	1183
1940	1186
1941	1186
1942	1187
1944	1187
1947	1189
1948	1190
1950	1190
1951	1191
1953	1191
1954	1192
1955	1192
1957	1194
1959	1194
1960	1195
1961	1195
1964	1200
1965	1200
1966	1201
1967	1201
1970	1205
1971	1205
1973	1210
1974	1210
1975	1212
1977	1212
1978	1213
1981	1215
1982	1215
1984	1217
1986	1217
1987	1218
1988	1218
1990	1220
1992	1220
1993	1221
1995	1221
1996	1224
1998	1224
1999	1225
2000	1225
2002	1229
2004	1229
2005	1230
2006	1230
2009	1231
2010	1231
2011	1234
2012	1234
2015	1235
2016	1235
2019	1238
2021	1240
2022	1240
2023	1241
2024	1241
2026	1244
2027	1244
2029	1245
2030	1245
2032	1247
2034	1247
2035	1248
2036	1248
2039	1249
2040	1249
2041	1252
2043	1252
2044	1253
2046	1253
2048	1255
2049	1255
2050	1256
2052	1256
2054	1258
2055	1258
2058	1260
2059	1261
2062	1263
2063	1263
2065	1266
2066	1266
2070	1268
2071	1270
2073	1270
2074	1271
2076	1271
2077	1273
2078	1273
2080	1275
2081	1275
2083	1278
2084	1278
2086	1279
2088	1279
2089	1280
2090	1280
2093	1281
2094	1281
2095	1284
2096	1284
2098	1286
2100	1286
2102	1289
2103	1289
2104	1290
2106	1290
2107	1291
2109	1291
2111	1293
2112	1293
2113	1296
2114	1296
2116	1297
2117	1297
2119	1299
2121	1299
2122	1300
2123	1300
2126	1301
2127	1301
2129	1303
2130	1303
2132	1307
2133	1307
2136	1308
2137	1309
2139	1309
2140	1310
2141	1310
2143	1312
2146	1313
2148	1313
2150	1316
2151	1317
2153	1317
2154	1317
2155	1319
2156	1319
2157	1319
2160	1320
2162	1322
2163	1322
2164	1322
2166	1323
2167	1326
2169	1327
2172	1328
2173	1328
2174	1328
2175	1330
2176	1330
2178	1330
2179	1331
2181	1333
2184	1334
2185	1334
2186	1334
2187	1336
2190	1338
2192	1339
2194	1340
2195	1343
2199	1345
2200	1345
2202	1345
2203	1347
2205	1348
2210	1351
2213	1355
2215	1356
2217	1357
2218	1357
2220	1357
2221	1358
2224	1361
2225	1361
2226	1361
2228	1362
2229	1363
2232	1365
2233	1366
2236	1368
2237	1369
2240	1370
2241	1370
2242	1370
2243	1372
2246	1374
2248	1376
2249	1379
2254	1382
2255	1383
2257	1383
2258	1383
2260	1384
2263	1388
2265	1389
2268	1392
2269	1393
2272	1395
2274	1397
2275	1399
2278	1402
2279	1404
2281	1404
2282	1404
2284	1405
2285	1407
2287	1407
2288	1407
2289	1408
2293	1409
2295	1411
2298	1412
2299	1412
2300	1412
2304	1414
2305	1415
2307	1417
2312	1420
2314	1421
2315	1424
2317	1425
2319	1426
2320	1426
2322	1426
2323	1427
2326	1430
2327	1431
2329	1431
2330	1431
2332	1433
2333	1433
2334	1433
2336	1434
2337	1435
2339	1438
2340	1438
2342	1438
2343	1439
2345	1441
2348	1442
2349	1442
2350	1442
2351	1444
2354	1446
2356	1447
2358	1448
2359	1451
2364	1453
2366	1454
2367	1457
2369	1458
2371	1459
2374	1461
2375	1463
2376	1463
2377	1463
2380	1464
2382	1466
2385	1467
2386	1467
2387	1468
2389	1469
2390	1469
2391	1469
2393	1471
2395	1474
2396	1474
2398	1474
2399	1475
2402	1478
2403	1479
2405	1479
2406	1479
2408	1480
2410	1481
2411	1484
2413	1485
2415	1486
2418	1488
2420	1490
2421	1490
2424	1491
2426	1494
2427	1495
2428	1495
2430	1495
2431	1497
2434	1498
2435	1500
2437	1500
2438	1500
2439	1501
2440	1501
2442	1501
2443	1503
2448	1506
2449	1508
2451	1509
2453	1510
2456	1512
2457	1514
2458	1514
2459	1514
2462	1515
2464	1518
2465	1519
2466	1519
2468	1519
2469	1521
2471	1522
2474	1523
2475	1523
2476	1523
2478	1526
2479	1526
2480	1526
2482	1527
2483	1528
2486	1530
2489	1533
2491	1534
2494	1536
2496	1538
2497	1539
2499	1539
2500	1539
2501	1541
2502	1541
2503	1541
2506	1542
2508	1544
2509	1544
2510	1544
2512	1545
2513	1548
2515	1549
2518	1550
2519	1550
2520	1550
2521	1552
2522	1552
2524	1552
2525	1553
2527	1555
2530	1556
2531	1556
2532	1556
2533	1558
2536	1560
2538	1561
2540	1562
2541	1565
2545	1567
2550	1570
2553	1574
2555	1575
2557	1576
2558	1576
2560	1576
2561	1577
2564	1580
2565	1580
2566	1580
2568	1581
2569	1582
2572	1584
2573	1585
2576	1587
2577	1588
2580	1589
2581	1589
2582	1589
2586	1593
2587	1595
2590	1598
2591	1599
2593	1599
2594	1599
2596	1600
2599	1604
2601	1605
2604	1608
2606	1609
2607	1611
2609	1611
2610	1611
2612	1613
2613	1616
2615	1617
2617	1618
2620	1620
2621	1622
2622	1622
2623	1622
2626	1623
2628	1624
2631	1627
2633	1628
2634	1628
2635	1628
2638	1631
2639	1631
2640	1631
2642	1632
2643	1635
2645	1636
2648	1637
2649	1637
2650	1637
2651	1639
2654	1641
2656	1642
2658	1643
2659	1646
2662	1649
2663	1650
2666	1650
2667	1652
2668	1652
2669	1652
2672	1653
2674	1655
2676	1655
2678	1656
2679	1657
2680	1657
2682	1657
2683	1659
2685	1660
2688	1661
2689	1661
2690	1661
2692	1664
2693	1664
2694	1664
2696	1665
2697	1666
2700	1668
2703	1671
2705	1672
2708	1674
2709	1675
2712	1677
2714	1678
2717	1681
2720	1683
2721	1684
2723	1685
2724	1685
2725	1685
2728	1688
2729	1688
2730	1688
2732	1689
2733	1690
2736	1692
2737	1695
2739	1696
2742	1698
2743	1699
2746	1700
2747	1700
2748	1700
2750	1703
2751	1706
2754	1709
2755	1710
2757	1710
2758	1710
2760	1711
2762	1712
2763	1715
2765	1716
2768	1719
2770	1720
2771	1722
2773	1722
2774	1722
2776	1724
2777	1725
2779	1725
2780	1725
2782	1727
2783	1727
2784	1727
2786	1728
2787	1729
2788	1729
2791	1731
2794	1732
2795	1734
2797	1734
2799	1735
2801	1736
2802	1736
2803	1736
2805	1738
2808	1740
2810	1741
2812	1742
2813	1744
2818	1747
2819	1749
2821	1749
2822	1749
2823	1750
2824	1750
2826	1750
2827	1752
2832	1755
2833	1757
2835	1758
2837	1759
2840	1761
2841	1762
2842	1762
2844	1762
2845	1763
2848	1766
2849	1769
2851	1770
2853	1771
2856	1773
2857	1775
2858	1775
2859	1775
2862	1776
2863	1777
2866	1779
2868	1780
2870	1781
2871	1783
2874	1786
2875	1788
2877	1788
2878	1788
2880	1790
2881	1791
2883	1791
2884	1791
2886	1792
2888	1793
2889	1796
2891	1797
2893	1798
2896	1800
2898	1802
2899	1803
2901	1803
2904	1805
2905	1805
2908	1806
2910	1808
2911	1808
2914	1809
2915	1810
2916	1810
2918	1810
2919	1812
2922	1813
2923	1815
2925	1815
2926	1815
2928	1818
2929	1819
2930	1819
2932	1819
2933	1821
2936	1822
2937	1824
2939	1824
2940	1824
2941	1825
2943	1826
2944	1826
2945	1826
2947	1828
2950	1829
2951	1829
2952	1829
2953	1831
2954	1831
2956	1831
2957	1832
2959	1834
2964	1837
2966	1838
2967	1841
2969	1842
2971	1843
2972	1843
2974	1843
2975	1844
2977	1846
2978	1846
2980	1846
2981	1848
2983	1850
2985	1851
2987	1852
2990	1854
2991	1855
2992	1855
2994	1855
2995	1856
2997	1858
3000	1859
3001	1859
3002	1859
3003	1861
3006	1863
3010	1865
3011	1868
3015	1870
3018	1872
3022	1874
3023	1876
3026	1879
3027	1881
3029	1881
3030	1881
3031	1882
3032	1882
3034	1882
3035	1884
3037	1885
3040	1887
3041	1889
3043	1890
3045	1891
3048	1893
3051	1895
3052	1895
3054	1896
3055	1897
3056	1897
3058	1897
3059	1899
3062	1900
3063	1902
3065	1902
3066	1902
3067	1903
3069	1904
3070	1904
3071	1904
3073	1906
3075	1909
3076	1909
3078	1909
3079	1910
3081	1912
3082	1912
3084	1912
3085	1914
3088	1915
3090	1916
3091	1919
3093	1920
3095	1921
3096	1921
3098	1921
3099	1922
3101	1925
3102	1925
3103	1925
3106	1926
3107	1927
3110	1929
3112	1930
3118	1935
3119	1936
3121	1937
3122	1937
3123	1937
3126	1940
3127	1940
3128	1940
3130	1941
3131	1942
3134	1944
3135	1947
3140	1950
3141	1951
3144	1953
3146	1954
3149	1957
3152	1959
3153	1960
3155	1961
3156	1961
3157	1961
3159	1964
3160	1964
3161	1964
3164	1965
3165	1966
3168	1967
3169	1967
3170	1967
3172	1970
3173	1971
3175	1971
3176	1971
3178	1973
3179	1973
3180	1973
3182	1974
3183	1975
3184	1975
3187	1977
3190	1978
3191	1981
3193	1982
3194	1982
3195	1982
3197	1984
3200	1986
3202	1987
3204	1988
3205	1990
3210	1993
3211	1995
3213	1995
3214	1995
3215	1996
3216	1996
3218	1996
3219	1998
3221	1999
3224	2000
3225	2000
3226	2000
3227	2002
3232	2005
3234	2006
3235	2009
3237	2010
3239	2011
3240	2011
3242	2011
3243	2012
3246	2015
3247	2016
3249	2016
3250	2016
3252	2019
3254	2021
3255	2021
3256	2021
3258	2022
3259	2023
3262	2024
3264	2024
3265	2026
3266	2026
3268	2026
3269	2027
3271	2029
3274	2030
3275	2030
3276	2030
3277	2032
3280	2034
3282	2035
3284	2036
3285	2039
3289	2041
3290	2041
3292	2041
3293	2043
3295	2044
3298	2046
3299	2048
3301	2049
3303	2050
3306	2052
3309	2054
3310	2054
3312	2055
3313	2058
3316	2059
3317	2062
3319	2063
3320	2063
3321	2063
3323	2065
3324	2065
3326	2065
3327	2066
3330	2070
3331	2071
3332	2071
3334	2071
3335	2073
3338	2074
3339	2076
3341	2076
3342	2076
3343	2077
3345	2078
3346	2078
3347	2078
3349	2080
3352	2081
3353	2081
3354	2081
3355	2083
3356	2083
3358	2083
3359	2084
3361	2086
3366	2089
3368	2090
3369	2093
3371	2094
3373	2095
3374	2095
3376	2095
3377	2096
3379	2098
3380	2098
3382	2098
3383	2100
3385	2102
3387	2103
3389	2104
3392	2106
3393	2107
3399	2112
3401	2113
3402	2113
3404	2113
3405	2114
3407	2116
3410	2117
3411	2117
3412	2117
3413	2119
3416	2121
3420	2123
3421	2126
3426	2129
3427	2130
3429	2130
3430	2130
3433	2133
3436	2136
3437	2137
3440	2139
3444	2141
3445	2143
3448	2146
3449	2148
3451	2148
3452	2148
3453	2150
3455	2150
3456	2151
3458	2151
3460	2153
3461	2153
3462	2154
3464	2154
3465	2155
3467	2155
3468	2156
3469	2156
3473	2157
3474	2160
3475	2160
3478	2162
3481	2163
3482	2163
3483	2164
3485	2164
3487	2166
3488	2166
3489	2167
3490	2167
3493	2169
3494	2169
3495	2172
3496	2172
3500	2173
3503	2174
3504	2175
3506	2175
3507	2176
3508	2176
3510	2178
3513	2179
3515	2179
3517	2181
3518	2181
3519	2184
3520	2184
3523	2185
3524	2185
3525	2186
3527	2186
3529	2187
3530	2187
3532	2190
3533	2190
3535	2192
3536	2192
3537	2194
3539	2194
3540	2195
3542	2195
3543	2199
3545	2199
3546	2200
3547	2200
3549	2202
3551	2202
3552	2203
3553	2203
3556	2205
3557	2205
3559	2210
3560	2210
3561	2213
3563	2213
3564	2215
3565	2215
3567	2217
3569	2217
3570	2218
3571	2218
3573	2220
3575	2220
3576	2221
3578	2221
3579	2224
3580	2224
3583	2225
3584	2225
3585	2226
3587	2226
3589	2228
3590	2228
3592	2229
3593	2229
3596	2232
3597	2233
3598	2233
3600	2236
3601	2236
3604	2237
3605	2237
3606	2240
3607	2240
3610	2241
3611	2241
3612	2242
3614	2242
3616	2243
3619	2246
3620	2246
3621	2248
3623	2248
3624	2249
3626	2249
3627	2254
3629	2254
3630	2255
3632	2255
3634	2257
3635	2257
3636	2258
3638	2258
3640	2260
3641	2260
3642	2263
3645	2265
3646	2265
3648	2268
3649	2268
3652	2269
3655	2272
3656	2272
3657	2274
3659	2274
3660	2275
3661	2275
3664	2278
3665	2278
3666	2279
3668	2279
3670	2281
3671	2281
3672	2282
3674	2282
3676	2284
3677	2284
3678	2285
3680	2285
3683	2287
3684	2288
3686	2288
3687	2289
3688	2289
3691	2293
3692	2293
3694	2295
3695	2295
3696	2298
3697	2298
3700	2299
3701	2299
3704	2300
3705	2304
3708	2305
3710	2305
3712	2307
3713	2307
3715	2312
3716	2312
3717	2314
3719	2314
3720	2315
3722	2315
3723	2317
3724	2317
3726	2319
3728	2319
3729	2320
3730	2320
3732	2322
3734	2322
3735	2323
3737	2323
3738	2326
3740	2326
3741	2327
3743	2327
3745	2329
3746	2329
3747	2330
3749	2330
3751	2332
3754	2333
3755	2333
3756	2334
3758	2334
3760	2336
3761	2336
3763	2337
3764	2337
3765	2339
3767	2339
3768	2340
3769	2340
3771	2342
3774	2343
3776	2343
3778	2345
3779	2345
3780	2348
3781	2348
3784	2349
3785	2349
3786	2350
3788	2350
3790	2351
3791	2351
3793	2354
3794	2354
3796	2356
3797	2356
3798	2358
3800	2358
3801	2359
3803	2359
3806	2364
3807	2366
3809	2366
3810	2367
3812	2367
3813	2369
3814	2369
3816	2371
3817	2371
3819	2374
3820	2374
3822	2375
3824	2375
3825	2376
3826	2376
3829	2377
3830	2377
3831	2380
3832	2380
3834	2382
3836	2382
3838	2385
3839	2385
3840	2386
3842	2386
3843	2387
3844	2387
3846	2389
3848	2389
3849	2390
3850	2390
3853	2391
3854	2391
3856	2393
3857	2393
3858	2395
3860	2395
3861	2396
3862	2396
3864	2398
3867	2399
3869	2399
3870	2402
3872	2402
3873	2403
3875	2403
3877	2405
3878	2405
3879	2406
3881	2406
3883	2408
3884	2408
3885	2410
3887	2410
3888	2411
3890	2411
3891	2413
3892	2413
3894	2415
3897	2418
3898	2418
3900	2420
3901	2420
3904	2421
3905	2421
3906	2424
3907	2424
3910	2426
3911	2426
3912	2427
3914	2427
3915	2428
3916	2428
3918	2430
3920	2430
3921	2431
3922	2431
3925	2434
3926	2434
3927	2435
3929	2435
3932	2437
3933	2438
3935	2438
3936	2439
3938	2439
3939	2440
3940	2440
3942	2442
3944	2442
3945	2443
3946	2443
3949	2448
3950	2448
3951	2449
3953	2449
3954	2451
3955	2451
3957	2453
3958	2453
3961	2456
3963	2457
3965	2457
3966	2458
3967	2458
3970	2459
3971	2459
3972	2462
3973	2462
3976	2464
3977	2464
3978	2465
3980	2465
3981	2466
3984	2468
3986	2468
3987	2469
3988	2469
3991	2471
3992	2471
3993	2474
3994	2474
3997	2475
3998	2475
4001	2476
4002	2478
4003	2478
4006	2479
4007	2479
4008	2480
4010	2480
4012	2482
4013	2482
4015	2483
4016	2483
4018	2486
4019	2486
4020	2489
4021	2489
4023	2491
4024	2491
4026	2494
4027	2494
4029	2496
4031	2496
4032	2497
4034	2497
4036	2499
4037	2499
4038	2500
4040	2500
4041	2501
4043	2501
4044	2502
4045	2502
4049	2503
4050	2506
4051	2506
4054	2508
4057	2509
4058	2509
4059	2510
4061	2510
4063	2512
4064	2512
4065	2513
4066	2513
4069	2515
4070	2515
4071	2518
4072	2518
4079	2520
4080	2521
4082	2521
4083	2522
4084	2522
4086	2524
4089	2525
4091	2525
4093	2527
4094	2527
4095	2530
4096	2530
4099	2531
4100	2531
4101	2532
4103	2532
4105	2533
4106	2533
4108	2536
4109	2536
4111	2538
4112	2538
4113	2540
4115	2540
4116	2541
4118	2541
4120	2545
4121	2545
4123	2550
4124	2550
4125	2553
4127	2553
4128	2555
4129	2555
4131	2557
4133	2557
4134	2558
4135	2558
4137	2560
4139	2560
4140	2561
4142	2561
4143	2564
4144	2564
4147	2565
4148	2565
4149	2566
4151	2566
4153	2568
4154	2568
4156	2569
4157	2569
4160	2572
4161	2573
4162	2573
4164	2576
4165	2576
4168	2577
4169	2577
4170	2580
4171	2580
4174	2581
4175	2581
4176	2582
4178	2582
4180	2586
4181	2586
4182	2587
4184	2587
4185	2590
4187	2590
4188	2591
4190	2591
4192	2593
4193	2593
4194	2594
4196	2594
4198	2596
4199	2596
4200	2599
4203	2601
4204	2601
4206	2604
4207	2604
4210	2606
4211	2606
4212	2607
4214	2607
4217	2609
4218	2610
4220	2610
4221	2612
4223	2612
4224	2613
4226	2613
4227	2615
4228	2615
4230	2617
4231	2617
4234	2620
4236	2621
4238	2621
4239	2622
4240	2622
4243	2623
4244	2623
4245	2626
4246	2626
4249	2628
4250	2628
4251	2631
4252	2631
4254	2633
4256	2633
4257	2634
4258	2634
4261	2635
4262	2635
4263	2638
4264	2638
4267	2639
4268	2639
4269	2640
4271	2640
4273	2642
4274	2642
4275	2643
4276	2643
4279	2645
4280	2645
4281	2648
4282	2648
4285	2649
4286	2649
4287	2650
4289	2650
4291	2651
4294	2654
4295	2654
4298	2656
4299	2658
4301	2658
4302	2659
4304	2659
4305	2662
4307	2662
4308	2663
4310	2663
4311	2666
4313	2666
4314	2667
4316	2667
4317	2668
4318	2668
4321	2669
4322	2669
4323	2672
4324	2672
4327	2674
4329	2676
4331	2676
4333	2678
4334	2678
4335	2679
4337	2679
4338	2680
4341	2682
4343	2682
4344	2683
4345	2683
4348	2685
4349	2685
4350	2688
4351	2688
4354	2689
4355	2689
4358	2690
4359	2692
4360	2692
4363	2693
4364	2693
4365	2694
4367	2694
